participant_ID,text_file,error,rater_1,rater_2
LSR1_C,./data/processed/exercises/LSR1_C_E13.txt,(estudionte) [estudiante],paraphrastic flexibility,paraphrastic flexibility
LSR1_C,./data/processed/exercises/LSR1_C_E14.txt,un precio (bajo del) [inferior al] precio original,contextual retrieval,contextual retrieval
LSR1_C,./data/processed/exercises/LSR1_C_E15.txt,podía (pedir pagar un precio inferior a) [solicitar un descuento sobre] el precio original,"paraphrastic flexibility, productive use of targets","paraphrastic flexibility, productive use of targets"
NOI1_J,./data/processed/exercises/NOI1_J_E01.txt,pero (porque) [como] soy un sacerdote / no era fácil para mí (como) [porque] vivo siempre con miedo,productive use of targets,productive use of targets
NOI1_J,./data/processed/exercises/NOI1_J_E02.txt,en mi tiempo (privado) [libre],collocational control,collocational control
NOI1_J,./data/processed/exercises/NOI1_J_E03.txt,pruebo a (imagen) [imaginar],conceptual organization,conceptual organization
NOI1_J,./data/processed/exercises/NOI1_J_E04.txt,"el problema aquí no es la misa privada, (pero) [sino] la misa con gente",meaning and sense elaboration,meaning and sense elaboration
NOI1_J,./data/processed/exercises/NOI1_J_E05.txt,(soy) [estoy] solo / ese pensamiento no (estaba) [era] fácil para mí,productive use of targets,productive use of targets
NOI1_J,./data/processed/exercises/NOI1_J_E06.txt,parece imposible para mí (a) aprender castellano / vivo (en) [con] miedo / concelebrando (en) la misa,productive use of targets,productive use of targets
NOI1_J,./data/processed/exercises/NOI1_J_E07.txt,(eso) [ese] pensamiento,contextual retrieval,contextual retrieval
NOI1_J,./data/processed/exercises/NOI1_J_E08.txt,desde ese (tiempo) [momento] hasta ahora,"meaning and sense elaboration, productive use of targets","meaning and sense elaboration, productive use of targets"
NOI1_J,./data/processed/exercises/NOI1_J_E09.txt,(yo) pienso / (yo) pruebo / (yo) expliqué / (yo) concelebré,"paraphrastic flexibility, meaning and sense elaboration, productive use of targets","paraphrastic flexibility, meaning and sense elaboration, productive use of targets"
NOI1_J,./data/processed/exercises/NOI1_J_E10.txt,(necesitades) [necesidades] / (impossibilidad) [imposibilidad] / (explicé) [expliqué] / (anniversario) [aniversario] / (abilidad) [habilidad],"meaning and sense elaboration, collocational control","meaning and sense elaboration, collocational control"
NOI1_J,./data/processed/exercises/NOI1_J_E11.txt,de (mi) [mí] / (como) [cómo] / era (mas) [más],"meaning and sense elaboration, productive use of targets","contextual retrieval, productive use of targets"
NOI1_J,./data/processed/exercises/NOI1_J_E12.txt,la celebración (del) [de la] misa / (el) [la] gente / (al) [a la] Iglesia de San Miguel / historia (pasado) [pasada] / (aquella) [aquel] tiempo / (este) [esta] es mi experiencia,conceptual organization,conceptual organization
NOI1_J,./data/processed/exercises/NOI1_J_E13.txt,antes [de] el día,productive use of targets,contextual retrieval
NOI1_J,./data/processed/exercises/NOI1_J_E14.txt,"(no) [solo] tengo la opción (, pero hacer) [de hacerlo] bien","meaning and sense elaboration, productive use of targets","meaning and sense elaboration, productive use of targets"
NOI1_J,./data/processed/exercises/NOI1_J_E15.txt,(conclusion) [conclusión] / (introduccíon) [introducción] / (evaluacion) [evaluación] / (rapidamente) [rápidamente] / (aqui) [aquí] / (comodo) [cómodo],conceptual organization,conceptual organization
PBJ1_S,./data/processed/exercises/PBJ1_S_E01.txt,hace tres meses (la madre de mi abuela) [mi bisabuela] murió,"contextual retrieval, conceptual organization","contextual retrieval, conceptual organization"
PBJ1_S,./data/processed/exercises/PBJ1_S_E02.txt,soy (Holandesa) [holandesa],productive use of targets,productive use of targets
PBJ1_S,./data/processed/exercises/PBJ1_S_E03.txt,(mi) [mis] cinco amigas,paraphrastic flexibility,paraphrastic flexibility
PBJ1_S,./data/processed/exercises/PBJ1_S_E04.txt,mi familia es de (Surinama) [Surinam] / (Rotterdam) [Róterdam] / (Capelle a/d Ijssel) [Capelle aan den IJssel],"contextual retrieval, meaning and sense elaboration","contextual retrieval, meaning and sense elaboration"
PBJ1_S,./data/processed/exercises/PBJ1_S_E05.txt,Nosotros [nos] mudamos,meaning and sense elaboration,meaning and sense elaboration
PBJ1_S,./data/processed/exercises/PBJ1_S_E06.txt,(fue mi) [fueron mis] vacaciones (favorita) [favoritas],productive use of targets,productive use of targets
PBJ1_S,./data/processed/exercises/PBJ1_S_E07.txt,En 2020 mi padre (adoptivo) [adoptó],conceptual organization,conceptual organization
PBJ1_S,./data/processed/exercises/PBJ1_S_E08.txt,es (un mix) [un cruce],paraphrastic flexibility,paraphrastic flexibility
PBJ1_S,./data/processed/exercises/PBJ1_S_E09.txt,pero (mudamos atrás) [volvimos],"meaning and sense elaboration, productive use of targets","meaning and sense elaboration, productive use of targets"
PBJ1_S,./data/processed/exercises/PBJ1_S_E10.txt,Hace tres meses (pasado) mi bisabuela murió,contextual retrieval,contextual retrieval
PBJ1_S,./data/processed/exercises/PBJ1_S_E11.txt,conocí [a] mis cinco amigas / mi padre adoptó [a] mi perro,contextual retrieval,contextual retrieval
PBJ1_S,./data/processed/exercises/PBJ1_S_E12.txt,de shih tzu y (malteser) [bichón maltés],meaning and sense elaboration,conceptual organization
PBJ1_S,./data/processed/exercises/PBJ1_S_E13.txt,también (hubí) [conocí],"conceptual organization, meaning and sense elaboration","conceptual organization, meaning and sense elaboration"
PBJ1_S,./data/processed/exercises/PBJ1_S_E14.txt,mis (5) [cinco] amigas,meaning and sense elaboration,meaning and sense elaboration
PBJ1_S,./data/processed/exercises/PBJ1_S_E15.txt,en el primer año de [la] escuela secundaria / en [la] escuela secundaria,"contextual retrieval, meaning and sense elaboration",meaning and sense elaboration
PNA1_S,./data/processed/exercises/PNA1_S_E01.txt,esto (estuvo) [fue] horrible,productive use of targets,productive use of targets
PNA1_S,./data/processed/exercises/PNA1_S_E02.txt,cuando (soy) [tenía] ocho años,"meaning and sense elaboration, productive use of targets","meaning and sense elaboration, productive use of targets"
PNA1_S,./data/processed/exercises/PNA1_S_E03.txt,ahora soy estudiante [de] intercambio,collocational control,collocational control
PNA1_S,./data/processed/exercises/PNA1_S_E04.txt,(y) [e] hice,contextual retrieval,contextual retrieval
PNA1_S,./data/processed/exercises/PNA1_S_E05.txt,(descubré) [descubrí],conceptual organization,paraphrastic flexibility
PNA1_S,./data/processed/exercises/PNA1_S_E06.txt,(tuvé) [tuve] / (hicé) [hice],conceptual organization,conceptual organization
PNA1_S,./data/processed/exercises/PNA1_S_E07.txt,cuando terminé (a) la escuela,"meaning and sense elaboration, contextual retrieval",contextual retrieval
PNA1_S,./data/processed/exercises/PNA1_S_E08.txt,soy estudiante de intercambio (a) [en] la Universidad de Navarra,productive use of targets,"meaning and sense elaboration, productive use of targets"
PNA1_S,./data/processed/exercises/PNA1_S_E09.txt,descubrí que (el) Papá Noel no existe,"collocational control, meaning and sense elaboration","collocational control, meaning and sense elaboration"
PNA1_S,./data/processed/exercises/PNA1_S_E10.txt,Nací en enero (en) [de] 2004,"paraphrastic flexibility, productive use of targets","paraphrastic flexibility, productive use of targets"
PNA1_S,./data/processed/exercises/PNA1_S_E11.txt,"Cuando tenía cinco años, (yo) fui a la escuela","paraphrastic flexibility, meaning and sense elaboration, productive use of targets","paraphrastic flexibility, meaning and sense elaboration, productive use of targets"
PNA1_S,./data/processed/exercises/PNA1_S_E12.txt,descubrí [que] Papá Noel no existe,contextual retrieval,contextual retrieval
PNA1_S,./data/processed/exercises/PNA1_S_E13.txt,esto fue (muy) horrible,"conceptual organization, paraphrastic flexibility","conceptual organization, paraphrastic flexibility"
PNA1_S,./data/processed/exercises/PNA1_S_E14.txt,(este) [esto] fue horrible,contextual retrieval,contextual retrieval
PNA1_S,./data/processed/exercises/PNA1_S_E15.txt,Allí (visté) [visité] a mi tía,contextual retrieval,contextual retrieval
PSJ1_J,./data/processed/exercises/PSJ1_J_E01.txt,estaba (muy) delicioso,"conceptual organization, paraphrastic flexibility","conceptual organization, paraphrastic flexibility"
PSJ1_J,./data/processed/exercises/PSJ1_J_E02.txt,para (mi) [mí],"meaning and sense elaboration, productive use of targets","meaning and sense elaboration, productive use of targets"
PSJ1_J,./data/processed/exercises/PSJ1_J_E03.txt,(el) [la] mañana / (un) [una] canción,conceptual organization,conceptual organization
PSJ1_J,./data/processed/exercises/PSJ1_J_E04.txt,(que) [cuáles] son tus planes para la cena,contextual retrieval,contextual retrieval
PSJ1_J,./data/processed/exercises/PSJ1_J_E05.txt,y (volvía oscuro) [oscurecía] en el parque,conceptual organization,conceptual organization
PSJ1_J,./data/processed/exercises/PSJ1_J_E06.txt,(él) quería inspeccionar el baño / después (él) nos invitó,"paraphrastic flexibility, meaning and sense elaboration, productive use of targets","paraphrastic flexibility, meaning and sense elaboration, productive use of targets"
PSJ1_J,./data/processed/exercises/PSJ1_J_E07.txt,el propietario visitará (a) mi piso / llegamos (en) [a] casa / me reuní (a) [con] Julia y su compañera de piso / cuáles son tus planes (por) [para] la cena / hicimos un grupo (en) [de] WhatsApp / a quienes les encanta (de) cocinar / el grupo consiste (de) [en] cinco personas,productive use of targets,productive use of targets
PSJ1_J,./data/processed/exercises/PSJ1_J_E08.txt,y ahora (jugo) [juego] cada semana / (cafetaria) [cafetería],paraphrastic flexibility,"contextual retrieval, productive use of targets"
PSJ1_J,./data/processed/exercises/PSJ1_J_E09.txt,pasamos un (tiempo bellissimo) [rato genial],"meaning and sense elaboration, productive use of targets","meaning and sense elaboration, productive use of targets"
PSJ1_J,./data/processed/exercises/PSJ1_J_E10.txt,esa mañana (intenté) [probé] la tortilla de espinacas,"meaning and sense elaboration, productive use of targets","meaning and sense elaboration, productive use of targets"
PSJ1_J,./data/processed/exercises/PSJ1_J_E11.txt,cuando (nos) llegamos a casa,meaning and sense elaboration,meaning and sense elaboration
PSJ1_J,./data/processed/exercises/PSJ1_J_E12.txt,un (canvas) [lienzo en] blanco,collocational control,collocational control
PSJ1_J,./data/processed/exercises/PSJ1_J_E13.txt,(differente) [diferentes] / quería (inspectar) [inspeccionar] el baño / tortilla con (espinache) [espinacas] / (frequentemente) [frecuentemente],"meaning and sense elaboration, collocational control","meaning and sense elaboration, collocational control"
PSJ1_J,./data/processed/exercises/PSJ1_J_E14.txt,me desperté temprano (por que) [porque] el propietario,meaning and sense elaboration,meaning and sense elaboration
PSJ1_J,./data/processed/exercises/PSJ1_J_E15.txt,(despues) [después] / (Paises) [Países] Bajos / (dia) [día] / (tambien) [también] / (Africa) [África] / (aqui) [aquí],conceptual organization,conceptual organization
RBC1_D,./data/processed/exercises/RBC1_D_E01.txt,el (monto total) [importe íntegro] pagado,"pragmatic appropriateness, meaning and sense elaboration","pragmatic appropriateness, meaning and sense elaboration"
RBC1_D,./data/processed/exercises/RBC1_D_E02.txt,la autenticación (en dos factores) [de doble factor],meaning and sense elaboration,meaning and sense elaboration
RBC1_D,./data/processed/exercises/RBC1_D_E03.txt,(cuando tenía entre 5 y 12 años) [de los 5 a los 12 años],"meaning and sense elaboration, conceptual organization, contextual retrieval","meaning and sense elaboration, conceptual organization, contextual retrieval"
RBC1_D,./data/processed/exercises/RBC1_D_E04.txt,era lo (suficiente) [suficientemente] urgente,productive use of targets,productive use of targets
RBC1_D,./data/processed/exercises/RBC1_D_E05.txt,"ya que he cumplido con todas las condiciones de la compra [, pero] ustedes no han entregado el producto conforme a lo acordado",paraphrastic flexibility,paraphrastic flexibility
RBC1_D,./data/processed/exercises/RBC1_D_E06.txt,cuando se trata de hablar (me congelo) [me quedo en blanco],"meaning and sense elaboration, productive use of targets","meaning and sense elaboration, productive use of targets"
RBC1_D,./data/processed/exercises/RBC1_D_E07.txt,"sin embargo, siempre [me] ha gustado","meaning and sense elaboration, conceptual organization","meaning and sense elaboration, conceptual organization"
RBC1_D,./data/processed/exercises/RBC1_D_E08.txt,aprender sobre cualquier cosa que (cualquiera) [uno] quiera,meaning and sense elaboration,"conceptual organization, meaning and sense elaboration"
RBC1_D,./data/processed/exercises/RBC1_D_E09.txt,soy una jugadora de hockey de alto rendimiento (en casa) [en mi país],"meaning and sense elaboration, productive use of targets","meaning and sense elaboration, productive use of targets"
RBC1_D,./data/processed/exercises/RBC1_D_E10.txt,"el logotipo del banco, el diseño y hasta la dirección del remitente (parecía) [parecían] auténticos",productive use of targets,contextual retrieval
RBC1_D,./data/processed/exercises/RBC1_D_E11.txt,(un) [una] gran desventaja,conceptual organization,conceptual organization
